"train_no","scheduled_dt","route","carrier","eq_code","set_no","dep_delay","arr_delay","station","country","latitude","longitude","zoom","hr","group","assistance","duty","premier","plus","standard","wheelchair_companion","wheelchair","senior","adult","youth","child","guide_dog","00~02","03~12","13~19","20~29","30~39","40~49","50~59","60~69","70~79","80~89","90~99","100+","eu_count","noneu_count","passeneger_counts","child_meal","dairy_free_meal","diabetic_meal","gluten_free_meal","kosher_meal","low_fat_meal","low_salt_meal","halal_meal","vegan_meal","vegetarian_meal","standard_meal"
"9004",2025-01-03,GBSPX-FRPNO,ES,E320,"4003-4004",0,3,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",7,10,0,0,18,111,615,1,1,20,541,139,46,0,1,49,88,255,142,99,93,43,6,0,0,0,181,595,746,0,0,0,0,0,0,0,3,1,3,124
"9007",2025-01-03,FRPNO-GBSPX,ES,E320,"4013-4014",0,7,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",7,137,0,1,3,85,564,1,1,17,498,118,21,0,0,30,81,205,86,81,50,27,4,0,0,0,312,252,654,0,0,0,0,0,0,0,3,0,0,87
"9008",2025-01-03,GBSPX-FRPNO,ES,E320,"4023-4024",-1,18,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",8,61,0,0,26,121,623,0,0,23,604,108,35,0,1,50,77,173,138,105,120,46,21,2,0,0,115,618,770,2,0,0,0,0,0,0,0,0,2,143
"9009",2025-01-03,FRPNO-GBSPX,ES,E320,"4033-4034",-1,22,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",7,69,0,0,1,96,526,0,0,21,458,110,34,0,1,43,65,183,113,73,58,21,11,1,0,0,306,263,623,0,0,0,0,0,0,0,0,0,0,97
"9013",2025-01-03,FRPNO-GBSPX,ES,E320,"4021-4022",-1,17,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",8,14,0,0,7,86,641,0,0,30,524,142,36,2,1,49,104,231,134,111,64,35,12,3,0,0,399,345,734,1,1,0,0,0,0,0,0,0,0,91
"9014",2025-01-03,GBSPX-FRPNO,ES,E320,"4025-4026",0,9,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",9,12,0,0,35,118,633,1,1,51,529,136,72,0,2,78,97,151,105,130,124,69,35,6,0,0,175,622,788,2,0,0,0,0,1,0,0,0,3,149
"9015",2025-01-03,FRPNO-GBSPX,ES,E320,"4031-4032",0,18,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",9,44,0,0,12,87,561,0,0,21,515,83,39,2,2,35,42,102,98,63,56,41,20,1,0,0,229,231,660,1,0,0,1,0,0,0,0,0,0,97
"9018",2025-01-03,GBSPX-FRPNO,ES,E320,"4009-4010",-1,0,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",10,0,0,1,36,130,568,1,1,48,492,125,70,1,3,90,92,147,127,132,100,65,34,1,0,1,226,566,736,0,0,0,1,2,0,0,0,0,0,165
"9019",2025-01-03,FRPNO-GBSPX,ES,E300,"3211-3212",-1,13,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",10,0,0,1,12,108,509,1,1,37,420,118,56,0,0,65,87,137,83,140,79,40,20,6,0,0,240,417,631,3,0,0,1,0,0,0,0,0,2,116
"9022",2025-01-03,GBSPX-FRPNO,ES,E320,"4021-4022",4,27,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",11,12,0,0,60,126,632,0,0,46,560,126,86,0,1,97,88,145,114,149,139,57,20,2,1,0,238,575,818,3,1,0,0,0,0,0,0,0,2,180
"9023",2025-01-03,FRPNO-GBSPX,ES,E320,"4029-4030",1,21,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",11,0,0,0,36,127,614,1,1,41,550,114,72,2,2,85,92,146,143,147,88,55,33,5,1,0,222,575,779,3,0,0,0,0,0,0,2,0,2,158
"9024",2025-01-03,GBSPX-FRPNO,ES,E320,"4031-4032",-1,13,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",12,0,0,0,35,89,610,1,1,48,478,135,75,0,4,84,96,117,116,145,77,48,41,7,1,0,315,421,736,1,1,0,0,0,0,0,0,0,5,119
"9027",2025-01-03,FRPNO-GBSPX,ES,E320,"4003-4004",1,5,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",12,10,0,0,67,123,652,0,1,34,581,151,76,1,5,78,108,174,113,143,140,60,20,5,0,0,192,654,843,4,0,0,0,1,0,0,0,0,4,182
"9028",2025-01-03,GBSPX-FRPNO,ES,E300,"3229-3230",29,37,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",13,0,0,0,14,90,516,2,2,28,426,118,50,2,1,73,76,148,103,103,78,37,15,4,0,0,376,262,624,0,0,0,0,0,0,0,5,1,0,102
"9031",2025-01-03,FRPNO-GBSPX,ES,E320,"4023-4024",-1,5,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",13,11,0,1,47,119,655,0,0,36,574,152,59,0,2,85,101,177,135,146,109,54,28,5,0,0,178,664,821,1,0,0,1,0,0,0,2,0,0,162
"9032",2025-01-03,GBSPX-FRPNO,ES,E300,"3211-3212",-1,1,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",14,0,0,1,15,145,485,0,0,44,444,116,41,0,3,57,63,136,116,101,87,39,38,4,0,0,362,282,645,0,0,0,0,0,0,0,5,0,0,155
"9036",2025-01-03,GBSPX-FRPNO,ES,E320,"4023-4024",-1,1,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",15,0,0,0,14,121,606,0,0,34,497,140,70,0,3,83,82,180,122,110,80,39,23,1,0,0,478,245,741,2,0,0,0,0,0,0,0,0,2,131
"9037",2025-01-03,FRPNO-GBSPX,ES,E320,"4025-4026",-1,1,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",14,0,0,0,26,125,656,1,2,28,613,102,64,3,2,74,91,150,153,141,97,43,25,8,0,0,241,543,810,2,0,2,3,0,1,0,0,0,3,143
"9038",2025-01-03,GBSPX-FRPNO,ES,E320,"4029-4030",-1,26,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",16,0,0,0,16,92,559,0,0,25,417,156,69,0,1,88,98,185,111,85,84,27,18,6,0,0,519,184,667,0,0,1,1,0,0,0,1,1,3,101
"9039",2025-01-03,FRPNO-GBSPX,ES,E320,"4009-4010",-1,9,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",15,0,0,0,27,108,505,2,2,20,467,98,58,1,4,76,76,133,127,99,76,34,12,6,1,0,214,430,644,3,1,0,0,0,0,0,1,1,2,131
"9040",2025-01-03,GBSPX-FRPNO,ES,E320,"4007-4008",-1,-1,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",16,0,0,0,7,93,597,0,0,30,441,161,64,1,2,70,86,175,131,102,70,32,18,4,0,0,548,142,697,1,0,0,1,0,0,0,0,0,2,96
"9043",2025-01-03,FRPNO-GBSPX,ES,E320,"4021-4022",8,12,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",16,0,0,0,23,108,653,0,0,26,560,119,77,2,3,89,80,176,153,128,75,42,20,2,1,0,240,529,784,0,0,0,1,0,0,0,0,2,1,127
"9044",2025-01-03,GBSPX-FRPNO,ES,E320,"3007-3008",0,9,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",17,21,0,1,8,101,567,0,0,22,438,163,53,0,1,60,106,201,97,96,66,30,8,3,0,0,511,157,676,0,0,0,0,0,0,0,0,1,2,106
"9046",2025-01-03,GBSPX-FRPNO,ES,E320,"4009-4010",-1,35,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",18,0,0,1,9,121,565,0,0,22,487,142,43,1,5,52,110,163,122,110,84,28,19,2,1,0,504,192,695,0,0,0,1,0,0,1,6,0,3,119
"9047",2025-01-03,FRPNO-GBSPX,ES,E320,"4031-4032",0,16,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",17,10,0,0,34,119,647,1,1,30,600,99,70,3,0,76,84,189,155,128,104,55,14,0,0,0,289,516,802,2,0,0,0,0,1,0,1,0,5,146
"9050",2025-01-03,GBSPX-FRPNO,ES,E320,"4021-4022",-1,5,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",19,49,0,0,7,62,605,0,0,26,429,178,41,0,0,49,115,198,89,84,54,26,8,0,0,0,448,175,674,1,1,1,1,0,0,0,2,1,1,61
"9051",2025-01-03,FRPNO-GBSPX,ES,E300,"3229-3230",5,29,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",18,38,0,0,23,107,522,0,0,18,494,78,58,4,1,68,57,156,134,103,69,27,16,3,0,0,255,379,652,1,1,1,1,0,0,0,0,0,2,124
"9054",2025-01-03,GBSPX-FRPNO,ES,E320,"4027-4028",-2,11,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",20,0,0,0,7,91,594,0,0,15,495,137,45,0,1,56,95,237,131,95,75,20,9,1,0,0,472,248,692,2,0,0,1,0,0,0,0,0,0,95
"9055",2025-01-03,FRPNO-GBSPX,ES,E300,"3219-3220",-1,22,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",19,0,0,0,18,101,518,0,0,6,494,94,43,0,1,51,55,192,166,99,84,18,11,2,0,0,237,442,637,0,1,0,2,2,0,0,4,0,4,106
"9059",2025-01-03,FRPNO-GBSPX,ES,E320,"4023-4024",-1,6,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",20,0,0,0,12,114,624,0,0,18,587,108,35,2,0,57,88,251,162,124,89,35,10,0,0,0,224,592,750,2,0,0,0,0,0,0,3,0,1,120
"9060",2025-01-03,GBSPX-FRPNO,ES,E320,"4013-4014",-1,16,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",12,0,0,0,14,35,658,0,0,26,542,98,40,1,2,50,77,167,142,99,88,44,9,2,0,0,199,481,707,0,0,0,0,0,0,0,0,0,0,49
"9063",2025-01-03,FRPNO-GBSPX,ES,E320,"4007-4008",0,5,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",21,10,0,0,25,121,656,1,1,18,644,89,51,2,1,42,56,233,155,94,59,27,11,4,0,0,286,396,804,2,1,1,2,1,0,0,2,0,2,137
"9106",2025-01-03,GBSPX-NLAMA,ES,E320,"4015-4016",4,16,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",7,0,0,0,0,87,585,0,0,22,526,105,19,0,1,25,59,250,149,66,81,36,18,3,0,0,223,465,672,0,0,1,0,2,0,0,0,1,0,83
"9110",2025-01-03,GBSPX-BEBMI,ES,E300,"3229-3230",-1,18,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",7,0,0,0,0,37,447,0,0,5,330,108,41,0,1,51,59,173,93,73,51,16,2,0,0,0,265,254,484,0,0,0,0,0,0,0,2,0,1,34
"9113",2025-01-03,BEBMI-GBSPX-FAST,ES,E320,"4009-4010",0,15,Lille Europe,France,"50.639224","3.075796","16",8,0,0,0,0,23,232,1,1,8,140,89,20,0,1,19,48,67,38,34,28,8,4,0,0,0,233,14,257,0,0,0,0,0,0,0,0,0,0,25
"9113",2025-01-03,BEBMI-GBSPX-FAST,ES,E320,"4009-4010",0,15,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",7,0,0,0,0,54,374,0,0,19,292,89,28,0,3,38,58,95,64,75,59,19,9,1,0,0,348,73,428,0,0,0,0,0,0,0,1,0,0,53
"9116",2025-01-03,GBSPX-BEBMI,ES,E300,"3205-3206",0,0,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",9,0,0,0,8,64,487,0,0,30,417,74,38,0,1,37,35,142,79,75,72,28,12,3,0,0,225,259,559,3,0,0,0,6,0,0,0,0,2,61
"9117",2025-01-03,BEBMI-GBSPX-FAST,ES,E320,"4005-4006",7,8,Lille Europe,France,"50.639224","3.075796","16",9,0,0,0,0,4,139,0,0,3,99,30,11,0,0,13,25,33,23,20,22,5,5,0,0,0,119,27,143,0,0,0,0,0,0,0,0,0,0,4
"9117",2025-01-03,BEBMI-GBSPX-FAST,ES,E320,"4005-4006",7,8,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",8,13,0,0,3,62,441,1,1,25,362,85,36,0,1,48,59,111,126,76,54,35,8,3,0,0,385,136,508,1,0,0,0,0,0,0,1,0,1,64
"9123",2025-01-03,BEBMI-GBSPX-FAST,ES,E300,"3229-3230",19,30,Lille Europe,France,"50.639224","3.075796","16",11,0,0,0,3,6,40,0,0,8,35,3,3,0,0,4,1,4,5,5,10,9,2,2,0,0,19,23,49,0,0,0,0,0,0,0,0,0,0,9
"9123",2025-01-03,BEBMI-GBSPX-FAST,ES,E300,"3229-3230",19,30,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",10,0,0,0,25,69,459,1,1,42,368,113,32,0,0,33,63,113,101,83,80,48,14,2,1,0,353,185,555,0,0,0,1,0,0,0,0,0,3,92
"9126",2025-01-03,GBSPX-NLAMA,ES,E320,"4033-4034",0,0,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",11,0,0,0,31,111,613,2,2,63,507,106,83,0,2,96,69,124,106,141,127,69,29,5,1,0,286,483,759,0,0,0,1,0,0,0,0,2,3,140
"9132",2025-01-03,GBSPX-BEBMI,ES,E320,"4005-4006",-1,3,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",13,0,0,0,15,103,584,1,1,49,474,101,80,0,3,93,61,103,128,142,81,73,33,8,0,0,454,271,704,2,0,0,0,0,0,0,2,1,3,112
"9135",2025-01-03,BEBMI-GBSPX-FAST,ES,E300,"3205-3206",18,26,Lille Europe,France,"50.639224","3.075796","16",13,0,0,0,0,11,64,1,1,8,57,9,3,0,0,5,5,20,14,9,11,4,12,1,0,0,43,38,77,0,0,0,0,0,0,0,0,0,0,13
"9135",2025-01-03,BEBMI-GBSPX-FAST,ES,E300,"3205-3206",18,26,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",12,20,0,0,9,76,377,2,2,38,369,33,26,0,1,32,29,78,84,74,65,38,22,12,0,0,233,202,466,0,0,0,0,0,0,0,0,0,6,83
"9141",2025-01-03,BEBMI-GBSPX-FAST,ES,E300,"3007-3008",14,38,Lille Europe,France,"50.639224","3.075796","16",15,0,0,0,0,14,126,0,0,4,109,20,7,0,2,11,9,49,26,19,17,13,2,2,0,0,58,92,140,0,0,0,0,0,0,0,0,0,0,14
"9141",2025-01-03,BEBMI-GBSPX-FAST,ES,E300,"3007-3008",14,38,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",14,0,0,0,5,56,321,1,1,25,296,36,27,0,0,30,20,102,77,58,44,37,10,4,0,0,160,222,384,2,0,1,0,0,0,0,0,0,1,59
"9142",2025-01-03,GBSPX-BEBMI,ES,E320,"4003-4004",0,6,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",15,18,0,0,11,105,581,0,0,25,490,131,50,1,4,57,80,144,134,111,77,44,17,5,1,0,492,182,697,1,0,0,1,0,0,0,1,1,0,112
"9148",2025-01-03,GBSPX-BEBMI,ES,E300,"3205-3206",0,17,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",17,12,0,1,9,61,481,1,1,13,361,134,45,0,0,59,102,86,104,105,62,21,6,1,0,0,495,51,553,1,0,0,0,0,0,0,3,0,0,68
"9149",2025-01-03,BEBMI-GBSPX-FAST,ES,E320,"4027-4028",-1,15,Lille Europe,France,"50.639224","3.075796","16",17,0,0,0,1,12,153,0,0,5,118,25,18,0,0,26,15,31,46,29,19,11,5,0,0,0,83,99,166,0,0,0,0,0,0,0,0,1,0,12
"9149",2025-01-03,BEBMI-GBSPX-FAST,ES,E320,"4027-4028",-1,15,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",16,0,0,1,4,72,367,2,3,20,350,50,27,1,0,35,32,100,93,76,61,44,20,6,0,0,185,282,448,0,0,0,0,1,0,0,0,0,0,80
"9152",2025-01-03,GBSPX-NLAMA,ES,E320,"4025-4026",-1,17,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",18,0,0,2,16,80,587,3,3,25,462,146,55,1,4,54,87,163,114,95,80,28,7,2,0,0,517,117,689,2,3,0,2,0,0,0,0,2,2,91
"9153",2025-01-03,BEBMI-GBSPX-FAST,ES,E320,"4005-4006",10,18,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",17,0,0,0,8,61,491,3,3,27,440,65,34,0,2,39,55,175,157,76,57,40,13,4,0,0,261,357,566,0,0,0,0,3,0,0,0,0,0,72
"9158",2025-01-03,GBSPX-BEBMI,ES,E320,"4031-4032",0,-1,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",19,0,0,0,5,90,604,1,1,15,445,186,55,0,1,69,132,167,111,122,83,26,9,1,0,0,635,86,701,0,0,0,2,0,0,0,2,5,0,88
"9159",2025-01-03,BEBMI-GBSPX-FAST,ES,E320,"4015-4016",-1,11,Lille Europe,France,"50.639224","3.075796","16",20,0,0,0,5,14,173,0,0,7,129,31,25,0,0,18,2,22,19,14,10,5,1,0,0,0,53,38,192,2,0,0,0,0,0,0,0,0,0,17
"9159",2025-01-03,BEBMI-GBSPX-FAST,ES,E320,"4015-4016",-1,11,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",19,0,0,0,10,65,391,0,0,17,359,58,32,0,0,22,19,72,90,31,26,9,3,0,0,0,129,143,466,0,0,1,1,0,0,0,0,0,4,69
"9165",2025-01-03,BEBMI-GBSPX-FAST,ES,E320,"4003-4004",0,10,Lille Europe,France,"50.639224","3.075796","16",21,0,0,0,0,7,95,0,0,0,76,20,5,1,0,9,16,36,28,15,10,6,0,0,0,0,47,73,102,0,0,0,0,0,0,0,0,0,2,5
"9165",2025-01-03,BEBMI-GBSPX-FAST,ES,E320,"4003-4004",0,10,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",20,0,0,0,8,52,406,0,0,4,384,40,38,0,0,46,45,127,111,65,35,11,3,0,0,0,167,276,466,1,0,0,0,0,0,0,1,0,3,55
"9310",2025-01-03,NLAMA-FRPNO,ER,TGH,"4532",1,27,Amsterdam Centraal,Netherlands,"52.3702157","4.895167899999933","12",6,0,0,0,10,21,101,0,0,4,77,46,5,0,0,4,4,15,13,3,7,0,0,0,0,0,26,20,132,0,0,0,0,0,0,0,0,0,0,10
"9310",2025-01-03,NLAMA-FRPNO,ER,TGH,"4532",1,27,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",6,0,0,0,4,28,127,1,1,6,92,58,5,0,0,1,4,9,14,8,4,5,0,0,0,0,36,9,161,0,0,0,0,0,0,0,0,0,0,6
"9321",2025-01-03,FRPNO-NLAMA,ER,TGH,"4534",0,0,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",10,0,0,0,3,9,52,0,0,8,47,5,4,0,0,0,0,4,1,0,0,0,0,0,0,0,0,5,64,0,0,0,0,0,0,0,0,0,0,3
"9322",2025-01-03,NLAMA-FRPNO,ER,E320,,3,17,Amsterdam Centraal,Netherlands,"52.3702157","4.895167899999933","12",8,0,0,0,35,71,382,0,0,23,305,141,19,0,0,7,15,40,34,20,19,9,5,1,0,0,63,87,488,0,0,0,0,0,0,0,0,0,0,35
"9322",2025-01-03,NLAMA-FRPNO,ER,E320,,3,17,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",8,0,0,0,2,44,231,0,0,19,166,75,17,0,0,10,21,34,27,19,12,8,1,0,1,0,110,23,277,0,0,0,0,0,0,0,0,0,0,2
"9322",2025-01-03,NLAMA-FRPNO,ER,E320,,3,17,Schiphol Airport,Netherlands,"52.308787","4.761487","13",8,0,0,0,2,8,42,1,1,7,30,13,4,0,0,2,4,0,0,5,1,0,0,0,0,0,7,5,54,0,0,0,0,0,0,0,0,0,0,4
"9328",2025-01-03,NLAMA-FRPNO,ER,PBA,"4533",2,29,Amsterdam Centraal,Netherlands,"52.3702157","4.895167899999933","12",9,0,0,0,22,52,139,1,1,19,159,29,8,0,0,0,0,1,4,1,1,1,1,0,0,0,4,5,215,0,0,0,0,0,0,0,0,0,0,24
"9328",2025-01-03,NLAMA-FRPNO,ER,PBA,"4533",2,29,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",9,0,0,0,4,18,79,0,0,11,73,15,2,0,0,0,0,1,2,3,1,1,1,0,0,0,9,0,101,0,0,0,0,0,0,0,0,0,0,4
"9340",2025-01-03,NLAMA-FRPNO,ER,TGH,"4344",,,Amsterdam Centraal,Netherlands,"52.3702157","4.895167899999933","12",11,0,0,0,25,60,136,1,1,22,142,46,13,0,0,2,0,1,2,7,2,3,2,0,0,0,7,12,223,0,0,0,0,0,0,0,0,0,0,27
"9340",2025-01-03,NLAMA-FRPNO,ER,TGH,"4344",,,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",11,0,0,0,1,5,59,0,0,12,35,12,6,0,0,1,0,4,2,1,1,2,0,2,0,0,9,4,65,0,0,0,0,0,0,0,0,0,0,1
"9340",2025-01-03,NLAMA-FRPNO,ER,TGH,"4344",,,Schiphol Airport,Netherlands,"52.308787","4.761487","13",11,0,0,0,0,10,24,0,0,5,19,9,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,34,0,0,0,0,0,0,0,0,0,0,0
"9357",2025-01-03,FRPNO-NLAMA,ER,PBKA,"4342",,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",16,0,0,0,6,9,30,0,0,10,31,3,1,0,0,0,1,4,3,0,2,1,2,1,0,0,14,0,45,0,0,0,0,0,0,0,0,0,0,6
"9358",2025-01-03,NLAMA-FRPNO,ER,TGH,"4534",1,2,Amsterdam Centraal,Netherlands,"52.3702157","4.895167899999933","12",14,0,0,0,21,56,165,1,1,20,157,53,14,0,0,4,2,5,6,6,4,10,2,1,0,0,6,34,244,0,0,0,0,0,0,0,0,0,0,23
"9358",2025-01-03,NLAMA-FRPNO,ER,TGH,"4534",1,2,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",14,0,0,0,4,16,57,1,1,3,53,19,4,0,0,1,1,5,6,7,0,1,0,0,0,0,16,5,79,0,0,0,0,0,0,0,0,0,0,6
"9364",2025-01-03,NLAMA-FRPNO,ER,TGH,"4307",1,2,Amsterdam Centraal,Netherlands,"52.3702157","4.895167899999933","12",15,0,0,0,20,53,172,1,1,17,147,67,16,0,1,6,3,8,15,12,6,5,1,1,0,0,13,45,247,0,0,0,0,0,0,0,0,0,0,22
"9364",2025-01-03,NLAMA-FRPNO,ER,TGH,"4307",1,2,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",15,0,0,0,6,19,50,1,1,10,46,15,6,0,1,0,3,11,3,1,5,3,0,0,0,0,12,15,77,0,0,0,0,0,0,0,0,0,0,8
"9369",2025-01-03,FRPNO-NLAMA,ER,TGH,"4332-4306",32,37,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",18,0,0,0,7,16,24,0,0,2,35,8,2,0,0,2,3,0,5,5,3,4,0,0,0,0,22,0,47,0,0,0,0,0,0,0,0,0,0,7
"9370",2025-01-03,NLAMA-FRPNO,ER,PBA,"4343",0,1,Amsterdam Centraal,Netherlands,"52.3702157","4.895167899999933","12",16,0,0,0,9,47,182,0,0,9,146,65,18,0,0,3,6,7,12,5,8,4,0,0,0,0,8,37,238,0,0,0,0,0,0,0,0,0,0,9
"9370",2025-01-03,NLAMA-FRPNO,ER,PBA,"4343",0,1,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",16,0,0,0,3,9,54,0,0,2,49,12,3,0,0,2,1,4,5,8,2,0,0,0,0,0,11,11,66,0,0,0,0,0,0,0,0,0,0,3
"9381",2025-01-03,FRPNO-NLAMA,ER,TGH,"4307",0,0,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",20,0,0,0,2,8,18,0,0,0,22,5,1,0,0,1,1,1,2,3,1,0,0,0,0,0,7,2,28,0,0,0,0,0,0,0,0,0,0,2
"9382",2025-01-03,NLAMA-FRPNO,ER,RUB,,1,0,Amsterdam Centraal,Netherlands,"52.3702157","4.895167899999933","12",18,0,0,0,15,25,146,0,0,6,121,49,10,0,0,3,2,11,16,5,4,0,0,0,0,0,9,32,186,0,0,0,0,0,0,0,0,0,0,15
"9382",2025-01-03,NLAMA-FRPNO,ER,RUB,,1,0,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",18,0,0,0,2,4,33,0,0,0,31,7,1,0,0,0,1,8,6,0,1,0,0,0,0,0,10,6,39,0,0,0,0,0,0,0,0,0,0,2
"9414",2025-01-03,DEDTM-FRPNO,ER,TGH,"4346",1,16,Dortmund Hbf,Germany,"51.517898","7.459293","16",5,0,0,0,0,3,13,0,0,2,4,10,0,0,0,0,1,1,0,0,1,0,1,0,0,0,4,0,16,0,0,0,0,0,0,0,0,0,0,0
"9414",2025-01-03,DEDTM-FRPNO,ER,TGH,"4346",1,16,Aachen Hbf,Germany,"50.77607","6.08378","16",7,0,0,0,0,9,27,0,0,4,23,9,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,36,0,0,0,0,0,0,0,0,0,0,0
"9414",2025-01-03,DEDTM-FRPNO,ER,TGH,"4346",1,16,Cologne Hbf,Germany,"50.8789","7.119303","16",6,0,0,0,5,22,100,0,0,6,80,35,6,0,0,3,0,2,1,2,0,1,0,0,0,0,9,0,127,0,0,0,0,0,0,0,0,0,0,5
"9423",2025-01-03,FRPNO-DEDTM,ER,PBKA,"4342",2,19,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",11,0,0,0,6,6,25,0,0,2,25,10,0,0,0,0,3,2,4,1,0,0,0,0,0,0,7,3,37,0,0,0,0,0,0,0,0,0,0,6
"9426",2025-01-03,DEDTM-FRPNO,ER,RUB,"4304",3,9,Dusseldorf Hbf,Germany,"51.21996","6.794316","13",8,0,0,0,8,22,41,0,0,3,46,18,4,0,0,1,0,0,1,1,1,2,0,0,0,0,4,2,71,0,0,0,0,0,0,0,0,0,0,8
"9426",2025-01-03,DEDTM-FRPNO,ER,RUB,"4304",3,9,Aachen Hbf,Germany,"50.77607","6.08378","16",9,0,0,0,4,3,40,0,0,10,22,11,4,0,0,1,1,0,0,3,0,4,2,0,0,0,11,0,47,0,0,0,0,0,0,0,0,0,0,4
"9426",2025-01-03,DEDTM-FRPNO,ER,RUB,"4304",3,9,Cologne Hbf,Germany,"50.8789","7.119303","16",8,20,0,0,13,29,102,0,0,15,84,34,11,0,0,0,1,0,0,0,2,1,0,0,0,0,4,0,144,0,0,0,0,0,0,0,0,0,0,13
"9435",2025-01-03,FRPNO-DEDTM,ER,RUB,"4346",0,17,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",13,0,0,0,9,14,59,0,0,2,51,24,5,0,0,0,0,23,1,1,0,1,0,0,0,0,25,1,82,0,0,0,0,0,0,0,0,0,0,9
"9450",2025-01-03,DEDTM-FRPNO,ER,RUB,"4331",0,0,Aachen Hbf,Germany,"50.77607","6.08378","16",13,0,0,0,1,5,37,0,0,6,26,4,7,0,0,1,0,0,0,1,0,1,1,0,0,0,4,0,43,0,0,0,0,0,0,0,0,0,0,1
"9450",2025-01-03,DEDTM-FRPNO,ER,RUB,"4331",0,0,Cologne Hbf,Germany,"50.8789","7.119303","16",12,0,0,0,21,52,176,0,0,31,146,53,19,0,0,2,1,4,5,4,2,2,0,0,0,0,12,8,249,0,0,0,0,0,0,0,0,0,0,21
