"train_no","scheduled_dt","route","carrier","eq_code","set_no","dep_delay","arr_delay","station","country","latitude","longitude","zoom","hr","group","assistance","duty","premier","plus","standard","wheelchair_companion","wheelchair","senior","adult","youth","child","guide_dog","00~02","03~12","13~19","20~29","30~39","40~49","50~59","60~69","70~79","80~89","90~99","100+","eu_count","noneu_count","passeneger_counts","child_meal","dairy_free_meal","diabetic_meal","gluten_free_meal","kosher_meal","low_fat_meal","low_salt_meal","halal_meal","vegan_meal","vegetarian_meal","standard_meal"
"9322",2025-01-01,NLAMA-FRPNO,EurostarRed(Thalys),E320,,,,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",8,0,0,0,1,28,210,0,0,8,132,77,22,0,1,11,21,18,10,11,15,6,3,0,0,0,82,14,239,0,0,0,0,0,0,0,0,0,0,1
"9322",2025-01-01,NLAMA-FRPNO,EurostarRed(Thalys),E320,,,,Schiphol Airport,Netherlands,"52.308787","4.761487","13",8,0,0,0,0,12,41,0,0,3,27,16,7,0,0,1,0,0,4,0,0,0,0,0,0,0,3,2,53,0,0,0,0,0,0,0,0,0,0,0
"9334",2025-01-01,NLAMA-FRPNO,EurostarRed(Thalys),RUB,,,,Amsterdam Centraal,Netherlands,"52.3702157","4.895167899999933","12",10,0,0,0,19,47,181,0,0,14,167,46,20,0,0,4,0,5,12,5,4,2,2,0,0,0,8,26,247,0,0,0,0,0,0,0,0,0,0,19
"9334",2025-01-01,NLAMA-FRPNO,EurostarRed(Thalys),RUB,,,,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",10,0,0,0,7,23,48,0,0,5,47,22,4,0,0,1,1,3,6,5,2,0,1,0,0,0,11,8,78,0,0,0,0,0,0,0,0,0,0,7
"9346",2025-01-01,NLAMA-FRPNO,EurostarRed(Thalys),RUB,,,,Amsterdam Centraal,Netherlands,"52.3702157","4.895167899999933","12",12,0,0,0,19,61,175,0,0,18,164,57,16,0,0,7,1,3,9,9,5,0,1,0,0,0,4,31,255,0,0,0,0,0,0,0,0,0,0,19
"9346",2025-01-01,NLAMA-FRPNO,EurostarRed(Thalys),RUB,,,,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",12,0,0,0,9,13,57,0,0,6,47,19,7,0,0,3,0,2,1,8,1,0,0,0,0,0,12,3,79,0,0,0,0,0,0,0,0,0,0,9
"9346",2025-01-01,NLAMA-FRPNO,EurostarRed(Thalys),RUB,,,,Schiphol Airport,Netherlands,"52.308787","4.761487","13",12,0,0,0,0,2,16,0,0,0,13,4,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,18,0,0,0,0,0,0,0,0,0,0,0
"9357",2025-01-01,FRPNO-NLAMA,EurostarRed(Thalys),PBKA,,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",16,0,0,0,2,7,6,0,0,2,10,1,2,0,0,0,0,3,3,0,0,0,0,0,0,0,4,2,15,0,0,0,0,0,0,0,0,0,0,2
"9358",2025-01-01,NLAMA-FRPNO,EurostarRed(Thalys),TGH,,,,Amsterdam Centraal,Netherlands,"52.3702157","4.895167899999933","12",14,0,0,0,30,47,180,0,0,15,168,61,13,0,0,2,3,5,8,6,9,1,0,0,1,0,23,12,257,0,0,0,0,0,0,0,0,0,0,30
"9358",2025-01-01,NLAMA-FRPNO,EurostarRed(Thalys),TGH,,,,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",14,0,0,0,2,12,55,0,0,1,37,23,8,0,0,2,2,2,5,4,1,0,0,0,0,0,13,3,69,0,0,0,0,0,0,0,0,0,0,2
"9364",2025-01-01,NLAMA-FRPNO,EurostarRed(Thalys),PBA,,,,Amsterdam Centraal,Netherlands,"52.3702157","4.895167899999933","12",15,0,0,0,17,54,161,0,0,7,148,64,13,0,0,5,4,15,13,13,5,1,0,0,0,0,16,40,232,0,0,0,0,0,0,0,0,0,0,17
"9364",2025-01-01,NLAMA-FRPNO,EurostarRed(Thalys),PBA,,,,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",15,0,0,0,6,19,57,0,0,7,48,25,2,0,0,1,2,9,6,4,4,1,0,1,0,0,20,8,82,0,0,0,0,0,0,0,0,0,0,6
"9364",2025-01-01,NLAMA-FRPNO,EurostarRed(Thalys),PBA,,,,Schiphol Airport,Netherlands,"52.308787","4.761487","13",15,0,0,0,1,2,13,0,0,0,9,6,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,0,0,1
"9370",2025-01-01,NLAMA-FRPNO,EurostarRed(Thalys),RUB,,,,Amsterdam Centraal,Netherlands,"52.3702157","4.895167899999933","12",16,30,0,0,1,35,163,1,1,9,131,46,15,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3,201,0,0,0,0,0,0,0,0,0,0,3
"9372",2025-01-01,NLAMA-BEBMI,EurostarRed(Thalys),E320,,,,Amsterdam Centraal,Netherlands,"52.3702157","4.895167899999933","12",16,0,0,0,3,23,149,0,0,5,136,27,7,0,0,6,1,14,13,4,8,0,1,0,0,0,20,27,175,0,0,0,0,0,0,0,0,0,0,3
"9372",2025-01-01,NLAMA-BEBMI,EurostarRed(Thalys),E320,,,,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",17,0,0,0,0,5,28,0,0,2,22,4,5,0,0,3,0,7,3,2,0,0,0,0,0,0,13,2,33,0,0,0,0,0,0,0,0,0,0,0
"9375",2025-01-01,FRPNO-NLAMA,EurostarRed(Thalys),TGH,,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",19,0,0,0,2,4,25,0,0,1,22,8,0,0,0,0,2,5,4,4,1,1,0,0,0,0,16,1,31,0,0,0,0,0,0,0,0,0,0,2
"9376",2025-01-01,NLAMA-FRPNO,EurostarRed(Thalys),PBA,,,,Amsterdam Centraal,Netherlands,"52.3702157","4.895167899999933","12",17,0,0,0,2,27,175,0,0,7,135,52,10,0,0,1,3,12,9,4,7,2,0,0,0,0,9,29,204,0,0,0,0,0,0,0,0,0,0,2
"9376",2025-01-01,NLAMA-FRPNO,EurostarRed(Thalys),PBA,,,,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",17,0,0,0,3,13,53,0,0,4,43,21,1,0,0,2,1,8,0,2,2,3,0,0,0,0,11,7,69,0,0,0,0,0,0,0,0,0,0,3
"9381",2025-01-01,FRPNO-NLAMA,EurostarRed(Thalys),PBA,,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",20,0,0,0,0,1,8,0,0,1,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0
"9427",2025-01-01,FRPNO-NLAMA,EurostarRed(Thalys),PBA,,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",11,0,0,0,2,16,37,0,0,5,32,13,5,0,0,0,2,0,0,2,2,0,1,0,0,0,2,5,55,0,0,0,0,0,0,0,0,0,0,2
"9434",2025-01-01,NLAMA-FRPNO,EurostarRed(Thalys),TGH,,,,Amsterdam Centraal,Netherlands,"52.3702157","4.895167899999933","12",10,0,0,0,25,51,177,0,0,11,165,58,19,0,0,4,6,2,7,3,13,0,0,1,0,0,26,10,253,0,0,0,0,0,0,0,0,0,0,25
"9434",2025-01-01,NLAMA-FRPNO,EurostarRed(Thalys),TGH,,,,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",10,0,0,0,2,11,67,0,0,9,48,17,6,0,0,0,0,3,2,1,3,2,0,0,0,0,11,0,80,0,0,0,0,0,0,0,0,0,0,2
"9434",2025-01-01,NLAMA-FRPNO,EurostarRed(Thalys),TGH,,,,Schiphol Airport,Netherlands,"52.308787","4.761487","13",10,0,0,0,5,11,6,0,0,0,13,7,2,0,0,0,2,0,0,0,2,0,0,0,0,0,4,0,22,0,0,0,0,0,0,0,0,0,0,5
"9435",2025-01-01,FRPNO-DEDTM,EurostarRed(Thalys),RUB,,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",13,0,0,0,0,5,22,0,0,1,18,7,1,0,0,1,0,1,3,1,1,0,0,0,0,0,6,1,27,0,0,0,0,0,0,0,0,0,0,0
"9438",2025-01-01,DEDTM-FRPNO,EurostarRed(Thalys),RUB,,,,Dusseldorf Hbf,Germany,"51.21996","6.794316","13",10,10,0,0,4,4,30,0,0,3,24,4,7,0,0,0,1,0,0,1,1,0,0,0,0,0,2,1,38,0,0,0,0,0,0,0,0,0,0,4
"9438",2025-01-01,DEDTM-FRPNO,EurostarRed(Thalys),RUB,,,,Aachen Hbf,Germany,"50.77607","6.08378","16",11,0,0,0,4,4,29,0,0,8,22,6,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,37,0,0,0,0,0,0,0,0,0,0,4
"9438",2025-01-01,DEDTM-FRPNO,EurostarRed(Thalys),RUB,,,,Cologne Hbf,Germany,"50.8789","7.119303","16",10,11,0,0,8,29,100,0,0,12,83,38,4,0,0,1,2,7,1,1,4,0,0,0,0,0,12,4,137,0,0,0,0,0,0,0,0,0,0,8
"9447",2025-01-01,FRPNO-DEDTM,EurostarRed(Thalys),PBKA,,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",15,0,0,0,3,5,23,0,0,3,21,7,0,0,0,0,0,2,2,1,2,3,0,0,0,0,9,1,31,0,0,0,0,0,0,0,0,0,0,3
"9450",2025-01-01,DEDTM-FRPNO,EurostarRed(Thalys),PBKA,,,,Duisburg Hbf,Germany,"51.429786","6.775906","16",11,0,0,0,1,5,5,0,0,0,7,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,11,0,0,0,0,0,0,0,0,0,0,1
"9450",2025-01-01,DEDTM-FRPNO,EurostarRed(Thalys),PBKA,,,,Aachen Hbf,Germany,"50.77607","6.08378","16",13,0,0,0,0,5,4,0,0,4,1,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0
"9450",2025-01-01,DEDTM-FRPNO,EurostarRed(Thalys),PBKA,,,,Cologne Hbf,Germany,"50.8789","7.119303","16",12,0,0,0,9,21,73,0,0,11,62,24,6,0,0,1,2,3,0,2,2,0,0,0,0,0,10,0,103,0,0,0,0,0,0,0,0,0,0,9
"9459",2025-01-01,FRPNO-DEDTM,EurostarRed(Thalys),RUB,,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",17,0,0,0,2,7,22,0,0,3,13,15,0,0,0,0,2,6,1,0,1,0,2,0,0,0,11,1,31,0,0,0,0,0,0,0,0,0,0,2
"9462",2025-01-01,DEDTM-FRPNO,EurostarRed(Thalys),PBKA,,,,Cologne Hbf,Germany,"50.8789","7.119303","16",14,0,0,0,8,45,178,0,0,6,147,62,16,0,0,1,3,7,9,3,6,0,0,0,0,0,19,10,231,0,0,0,0,0,0,0,0,0,0,8
"9470",2025-01-01,NLAMA-FRPNO,EurostarRed(Thalys),PBA,,,,Amsterdam Centraal,Netherlands,"52.3702157","4.895167899999933","12",16,0,0,0,7,43,188,0,0,5,148,76,9,0,0,2,3,18,14,5,5,1,1,0,0,0,17,32,238,0,0,0,0,0,0,0,0,0,0,7
"9470",2025-01-01,NLAMA-FRPNO,EurostarRed(Thalys),PBA,,,,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",16,0,0,0,0,20,49,0,0,3,51,15,0,0,0,0,2,10,11,4,3,2,0,0,0,0,19,13,69,0,0,0,0,0,0,0,0,0,0,0
"9471",2025-01-01,FRPNO-DEDTM,EurostarRed(Thalys),PBKA,,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",19,0,0,0,1,2,20,0,0,3,12,7,1,0,0,0,2,2,0,3,0,3,0,0,0,0,10,0,23,0,0,0,0,0,0,0,0,0,0,1
"9476",2025-01-01,NLAMA-FRPNO,EurostarRed(Thalys),RUB,,,,Amsterdam Centraal,Netherlands,"52.3702157","4.895167899999933","12",17,0,0,0,6,41,179,0,0,17,145,57,7,0,0,0,2,10,13,5,1,4,0,0,0,0,8,27,226,0,0,0,0,0,0,0,0,0,0,6
"9476",2025-01-01,NLAMA-FRPNO,EurostarRed(Thalys),RUB,,,,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",17,0,0,0,0,13,60,0,0,1,42,26,4,0,0,0,2,6,6,2,5,1,0,0,0,0,13,9,73,0,0,0,0,0,0,0,0,0,0,0
"9937",2025-01-01,FRMLV-NLAMA,EurostarRed(Thalys),PBA,,,,Disneyland Paris (Marne-la-Vallée Chessy),France,"48.859276","2.598504999999932","16",11,0,0,0,0,21,77,0,0,10,53,20,15,0,0,2,0,0,2,0,0,0,0,0,0,0,0,4,98,0,0,0,0,0,0,0,0,0,0,0
"9958",2025-01-01,NLAMA-FRMLV,EurostarRed(Thalys),PBA,,,,Amsterdam Centraal,Netherlands,"52.3702157","4.895167899999933","12",14,0,0,0,26,57,162,0,0,16,167,39,23,0,0,4,5,11,5,8,8,1,0,0,0,0,17,25,245,0,0,0,0,0,0,0,0,0,0,26
"9958",2025-01-01,NLAMA-FRMLV,EurostarRed(Thalys),PBA,,,,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",14,11,0,0,6,14,77,0,0,7,55,12,23,0,0,3,2,0,6,3,3,1,0,0,0,0,12,6,97,0,0,0,0,0,0,0,0,0,0,6
"9958",2025-01-01,NLAMA-FRMLV,EurostarRed(Thalys),PBA,,,,Schiphol Airport,Netherlands,"52.308787","4.761487","13",14,0,0,0,0,7,15,0,0,0,15,4,3,0,0,0,0,1,2,0,0,0,0,0,0,0,2,1,22,0,0,0,0,0,0,0,0,0,0,0
"9977",2025-01-01,FRMLV-NLAMA,EurostarRed(Thalys),PBA,,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",20,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
"9004",2025-01-02,GBSPX-FRPNO,Eurostar,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",7,0,0,1,44,120,607,0,0,22,578,135,36,0,2,40,64,232,101,91,79,26,5,3,0,0,126,517,771,0,0,0,2,0,0,0,0,0,0,162
"9007",2025-01-02,FRPNO-GBSPX,Eurostar,E320,-,,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",7,0,0,0,5,99,641,1,1,16,518,174,39,0,0,35,88,191,105,73,57,20,2,1,0,0,348,224,747,2,0,0,0,1,0,0,1,0,0,102
"9008",2025-01-02,GBSPX-FRPNO,Eurostar,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",8,40,0,0,33,97,643,2,2,38,570,118,51,0,1,52,52,140,84,73,92,40,13,2,0,0,70,479,777,5,0,0,1,0,0,0,0,0,2,126
"9009",2025-01-02,FRPNO-GBSPX,Eurostar,E320,-,,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",7,40,0,0,2,92,489,0,0,16,393,144,30,0,0,26,66,111,65,52,63,18,4,0,0,0,249,156,583,1,0,0,0,0,0,0,1,0,0,92
"9013",2025-01-02,FRPNO-GBSPX,Eurostar,E320,-,,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",8,103,0,0,4,88,601,0,0,28,462,139,64,0,0,43,71,91,66,74,45,24,11,2,0,0,245,182,693,1,0,0,0,0,0,0,0,2,3,86
"9014",2025-01-02,GBSPX-FRPNO,Eurostar,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",9,0,0,0,87,96,642,0,1,58,552,143,73,0,5,66,88,121,105,127,73,35,28,5,0,0,129,524,826,2,1,0,0,0,0,0,4,0,5,172
"9015",2025-01-02,FRPNO-GBSPX,Eurostar,E320,-,,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",9,0,0,0,2,104,523,0,0,18,446,119,46,0,1,37,78,111,73,93,66,15,10,1,0,0,258,227,629,0,0,0,0,0,0,0,2,1,0,103
"9018",2025-01-02,GBSPX-FRPNO,Eurostar,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",10,0,0,0,46,131,666,0,0,69,532,152,90,0,3,66,81,103,82,96,83,51,31,9,0,0,132,473,843,3,0,0,4,0,0,0,0,0,2,168
"9019",2025-01-02,FRPNO-GBSPX,Eurostar,E300,-,,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",10,0,0,1,40,84,508,0,0,17,437,125,53,0,1,56,69,101,50,82,69,29,6,2,0,0,184,281,632,1,1,0,0,0,0,0,1,0,0,121
"9022",2025-01-02,GBSPX-FRPNO,Eurostar,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",11,0,0,0,90,104,662,0,0,54,540,165,97,0,5,93,102,99,94,135,102,47,28,7,0,0,210,502,856,0,0,0,1,0,0,0,0,0,1,192
"9023",2025-01-02,FRPNO-GBSPX,Eurostar,E320,-,,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",11,13,0,0,34,108,630,0,0,44,537,143,47,1,1,58,85,111,88,95,94,40,23,6,0,0,191,410,772,0,0,0,1,0,0,0,0,1,0,140
"9024",2025-01-02,GBSPX-FRPNO,Eurostar,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",12,41,0,0,40,112,666,1,1,24,587,136,73,0,5,66,81,111,107,90,105,30,19,4,0,0,243,375,820,0,0,0,0,0,0,0,1,1,3,149
"9027",2025-01-02,FRPNO-GBSPX,Eurostar,E320,-,,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",12,0,0,0,49,110,624,1,1,42,530,138,75,0,1,69,79,90,105,102,110,45,24,3,0,0,144,484,785,0,0,0,0,0,0,0,0,1,1,159
"9028",2025-01-02,GBSPX-FRPNO,Eurostar,E300,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",13,0,0,0,25,119,521,1,1,34,439,133,61,0,0,61,76,110,79,109,87,34,11,3,0,0,273,297,667,4,0,0,1,0,0,0,0,2,6,133
"9031",2025-01-02,FRPNO-GBSPX,Eurostar,E320,-,,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",13,23,0,0,55,119,626,3,3,50,575,118,62,1,3,56,77,122,99,119,85,52,21,8,0,0,137,505,806,0,1,0,0,1,0,0,0,0,7,171
"9032",2025-01-02,GBSPX-FRPNO,Eurostar,E300,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",14,0,0,0,32,112,511,0,0,43,447,112,52,1,1,32,46,135,80,57,74,39,22,5,0,0,286,205,655,1,0,0,0,0,1,0,2,0,5,135
"9036",2025-01-02,GBSPX-FRPNO,Eurostar,E300,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",15,0,0,0,20,123,547,0,0,35,441,127,87,0,3,88,61,121,108,96,62,48,10,5,0,0,396,206,690,5,0,0,3,0,0,0,5,0,0,130
"9037",2025-01-02,FRPNO-GBSPX,Eurostar,E320,-,,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",14,11,0,0,24,108,626,0,0,35,540,119,63,1,5,47,62,126,129,88,71,56,7,4,0,0,138,457,758,0,0,0,1,0,0,0,0,1,2,128
"9039",2025-01-02,FRPNO-GBSPX,Eurostar,E320,-,,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",15,10,0,0,29,75,454,0,0,16,428,77,37,0,1,28,51,119,77,70,71,24,5,0,0,0,127,319,558,3,1,0,0,0,0,0,0,0,3,97
"9040",2025-01-02,GBSPX-FRPNO,Eurostar,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",16,14,0,0,12,145,599,0,0,45,502,151,56,2,2,48,69,156,111,78,86,43,25,3,0,0,473,148,756,2,1,0,0,0,0,0,2,2,0,150
"9043",2025-01-02,FRPNO-GBSPX,Eurostar,E320,-,,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",16,0,0,1,43,101,598,1,1,18,555,102,68,1,2,59,62,144,110,92,87,25,11,3,0,0,144,451,744,0,0,0,0,0,0,0,0,0,1,145
"9044",2025-01-02,GBSPX-FRPNO,Eurostar,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",17,0,0,0,6,87,586,0,0,29,428,168,54,0,2,60,85,168,82,78,45,27,19,1,0,0,471,96,679,0,0,1,0,0,1,0,1,2,0,88
"9046",2025-01-02,GBSPX-FRPNO,Eurostar,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",18,0,0,0,12,98,604,1,1,28,482,166,40,0,1,45,76,178,84,94,53,24,11,1,1,0,438,130,716,1,0,0,1,1,0,0,2,0,0,107
"9047",2025-01-02,FRPNO-GBSPX,Eurostar,E320,-,,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",17,0,0,0,30,106,601,2,2,40,551,86,62,2,0,57,49,137,115,79,76,45,18,5,0,0,153,428,741,1,0,0,0,2,0,0,0,0,8,129
"9050",2025-01-02,GBSPX-FRPNO,Eurostar,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",19,13,0,1,6,91,584,0,0,18,481,149,32,1,1,28,66,183,73,76,55,28,7,1,0,0,384,134,681,0,0,0,0,2,0,1,0,1,1,92
"9051",2025-01-02,FRPNO-GBSPX,Eurostar,E300,-,,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",18,0,0,0,33,83,510,2,2,25,480,88,37,0,2,38,58,168,108,66,68,29,10,1,0,0,127,421,630,2,0,0,2,0,0,0,0,0,1,115
"9054",2025-01-02,GBSPX-FRPNO,Eurostar,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",19,21,0,0,4,109,573,0,0,18,511,121,36,0,0,32,53,178,87,52,45,22,6,0,0,0,313,162,686,1,0,0,0,0,0,0,1,5,3,103
"9055",2025-01-02,FRPNO-GBSPX,Eurostar,E300,-,,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",19,36,0,0,26,95,486,1,1,17,468,83,41,0,2,37,44,124,83,71,61,19,7,4,0,0,61,391,609,3,0,0,1,0,0,0,0,1,0,118
"9067",2025-01-02,FRPNO-GBSPX,Eurostar,E320,-,,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",19,0,0,0,11,106,617,0,0,14,590,97,31,2,2,24,44,175,102,50,41,24,4,3,0,0,118,351,734,0,0,0,0,0,0,0,0,0,0,117
"9106",2025-01-02,GBSPX-NLAMA,Eurostar,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",7,0,0,1,4,47,550,0,0,13,452,103,33,0,1,30,52,149,83,50,53,21,5,0,0,0,133,311,601,0,0,0,0,0,0,0,3,0,0,48
"9110",2025-01-02,GBSPX-BEBMI,Eurostar,E300,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",7,0,0,0,0,53,475,0,0,10,353,114,51,0,1,45,53,112,75,71,34,12,7,0,0,0,137,273,528,1,0,0,0,0,0,0,0,0,0,52
"9113",2025-01-02,BEBMI-GBSPX-FAST,Eurostar,E320,-,,,Lille Europe,France,"50.639224","3.075796","16",8,0,0,1,0,26,269,0,0,7,159,93,36,0,0,32,48,41,27,41,21,1,3,0,0,0,205,9,295,0,0,0,0,0,0,0,0,0,0,26
"9113",2025-01-02,BEBMI-GBSPX-FAST,Eurostar,E320,-,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",7,0,0,0,0,33,350,1,1,10,261,95,19,0,1,24,55,91,36,54,34,15,3,1,0,0,300,14,385,0,0,0,0,0,0,0,0,0,0,35
"9116",2025-01-02,GBSPX-BEBMI,Eurostar,E300,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",9,0,0,0,4,83,471,0,0,15,421,86,36,0,3,26,40,95,88,53,64,23,9,1,0,0,153,249,558,0,0,0,1,0,0,0,0,0,0,86
"9117",2025-01-02,BEBMI-GBSPX-FAST,Eurostar,E320,-,,,Lille Europe,France,"50.639224","3.075796","16",9,12,0,0,1,11,186,0,0,7,130,36,25,0,0,17,25,22,18,27,23,5,3,0,0,0,128,12,198,0,0,0,0,0,0,0,0,0,0,12
"9117",2025-01-02,BEBMI-GBSPX-FAST,Eurostar,E320,-,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",8,0,0,1,5,84,457,1,1,17,367,125,39,0,0,44,55,83,56,77,71,19,2,2,0,0,357,52,548,0,1,0,1,0,0,0,0,0,0,89
"9123",2025-01-02,BEBMI-GBSPX-FAST,Eurostar,E300,-,,,Lille Europe,France,"50.639224","3.075796","16",11,0,0,0,0,8,45,0,0,7,35,7,4,0,0,6,6,0,8,10,8,5,2,0,0,0,23,22,53,0,0,0,0,0,0,0,0,0,0,8
"9123",2025-01-02,BEBMI-GBSPX-FAST,Eurostar,E300,-,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",10,0,0,0,29,74,449,1,1,37,340,135,40,2,1,44,64,89,68,76,62,30,17,1,0,0,358,94,554,2,0,0,1,0,0,0,0,1,2,99
"9126",2025-01-02,GBSPX-NLAMA,Eurostar,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",11,0,0,0,38,119,614,1,1,65,512,95,100,1,2,87,60,75,104,139,76,57,35,7,0,0,305,337,773,0,0,0,2,0,0,0,4,2,5,146
"9132",2025-01-02,GBSPX-BEBMI,Eurostar,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",13,0,0,0,21,94,579,0,0,56,460,112,66,0,2,65,81,86,81,101,104,61,27,8,0,0,390,226,694,1,1,0,3,0,0,0,0,0,1,109
"9135",2025-01-02,BEBMI-GBSPX-FAST,Eurostar,E300,-,,,Lille Europe,France,"50.639224","3.075796","16",13,0,0,0,6,7,62,0,0,7,40,21,7,0,0,8,7,5,6,5,4,6,5,0,0,0,28,18,75,0,0,0,0,0,0,0,0,0,0,13
"9135",2025-01-02,BEBMI-GBSPX-FAST,Eurostar,E300,-,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",12,12,0,0,13,77,420,3,3,30,359,90,37,0,0,28,56,47,58,71,79,26,21,1,1,0,200,188,516,1,0,0,1,0,0,0,0,0,1,93
"9141",2025-01-02,BEBMI-GBSPX-FAST,Eurostar,E300,-,,,Lille Europe,France,"50.639224","3.075796","16",15,0,0,0,3,26,87,0,0,9,78,12,17,0,0,13,23,5,14,18,15,2,2,0,0,0,34,58,116,0,1,0,0,0,0,0,0,0,0,28
"9141",2025-01-02,BEBMI-GBSPX-FAST,Eurostar,E300,-,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",14,8,0,0,13,92,364,1,1,36,355,53,26,1,4,31,23,37,44,59,51,39,12,2,0,0,128,174,471,1,2,0,1,0,0,0,5,0,2,96
"9142",2025-01-02,GBSPX-BEBMI,Eurostar,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",15,0,0,0,16,105,552,1,1,39,487,96,53,0,0,56,49,107,95,86,91,50,17,3,0,0,440,114,675,0,0,0,1,0,0,0,0,2,3,117
"9148",2025-01-02,GBSPX-BEBMI,Eurostar,E300,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",17,10,0,0,8,60,453,0,0,14,353,106,48,0,0,41,38,105,63,71,60,21,4,0,0,0,377,26,521,1,0,0,2,0,0,0,0,0,0,65
